/SiMCosta RJ-3 buoy 
/L1 data
/missing = NULL
/latitude = -22.983083
/longitude = -43.174472
/Sensor Mount = Buoy
/Ocean Sensors Orientation = Downward
/Ocean Sensors Average Measuring Depth = 0.5m
/Acknowledging or Crediting SiMCosta as Information Source : (Product or data name) courtesy of the Brazilian Coastal Monitoring System - SiMCosta  (www.simcosta.furg.br)
/Disclaimer: All products published on this website are not intended to be used for navigational or operational purposes.
/*Magnetic Declination Reference: Chulliat, A., S. Macmillan, P. Alken, C. Beggan, M. Nair, B. Hamilton, A. Woods, V. Ridley, S. Maus and A. Thomson, 2014. The US/UK World Magnetic Model for 2015-2020, NOAA National Geophysical Data Center, Boulder, CO, doi: 10.7289/V5TH8JNW 
/YEAR MONTH DAY HOUR MINUTE SECOND = Date/Time Data Acquisition (UTC)
/Hsig: Significant Wave Height (m)
/TP: Wave Peak Period (s)
YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,Hsig,TP
2016,8,6,17,25,0,1.25,14.30
2016,8,6,18,25,0,1.31,14.30
2016,8,6,19,25,0,1.25,14.30
2016,8,6,20,25,0,1.09,14.30
2016,8,6,21,25,0,0.92,14.30
2016,8,6,22,25,0,0.93,15.40
2016,8,6,23,25,0,0.88,14.30
2016,8,7,0,25,0,0.94,14.30
2016,8,7,1,25,0,0.89,14.30
2016,8,7,2,25,0,0.86,13.30
2016,8,7,3,25,0,0.85,14.30
2016,8,7,4,25,0,0.80,14.30
2016,8,7,5,25,0,0.71,13.30
2016,8,7,6,25,0,0.74,12.50
2016,8,7,7,25,0,0.69,14.30
2016,8,7,8,25,0,0.68,13.30
2016,8,7,9,25,0,0.66,13.30
2016,8,7,10,25,0,0.66,14.30
2016,8,7,11,25,0,0.70,13.30
2016,8,7,12,25,0,0.59,13.30
2016,8,7,13,25,0,0.55,13.30
2016,8,7,14,25,0,0.69,13.30
2016,8,7,15,25,0,1.07,12.50
2016,8,7,16,25,0,0.94,4.30
2016,8,7,17,25,0,0.90,5.00
2016,8,7,18,25,0,0.83,13.30
2016,8,7,19,25,0,0.89,6.10
2016,8,7,20,25,0,0.85,13.30
2016,8,7,21,25,0,0.83,13.30
2016,8,7,22,25,0,0.84,13.30
2016,8,7,23,25,0,0.74,12.50
2016,8,8,0,25,0,0.81,5.40
2016,8,8,1,25,0,0.86,6.70
2016,8,8,2,25,0,0.95,7.40
2016,8,8,3,25,0,0.93,6.90
2016,8,8,5,25,0,0.95,7.10
2016,8,8,6,25,0,1.01,6.50
2016,8,8,7,25,0,0.95,7.10
2016,8,8,8,25,0,1.04,7.10
2016,8,8,9,25,0,1.19,7.40
2016,8,8,10,25,0,1.08,7.70
2016,8,8,11,25,0,1.23,7.40
2016,8,8,12,25,0,0.96,8.30
2016,8,8,13,25,0,1.07,8.30
2016,8,8,14,25,0,0.94,7.70
2016,8,8,15,25,0,1.04,7.70
2016,8,8,16,25,0,1.09,7.40
2016,8,8,17,25,0,1.09,7.10
2016,8,8,18,25,0,1.19,7.70
2016,8,8,19,25,0,1.26,7.10
2016,8,8,19,55,0,1.31,7.70
2016,8,8,20,25,0,1.27,8.00
2016,8,8,20,55,0,1.29,4.50
2016,8,8,21,25,0,1.31,4.70
2016,8,8,21,55,0,1.44,4.80
2016,8,8,22,25,0,1.41,8.70
2016,8,8,22,55,0,1.43,8.30
2016,8,8,23,25,0,1.36,8.30
2016,8,8,23,55,0,1.28,8.30
2016,8,9,0,25,0,1.07,4.80
2016,8,9,0,55,0,1.16,8.70
2016,8,9,1,25,0,1.12,8.30
2016,8,9,1,55,0,1.19,8.30
2016,8,9,2,25,0,1.17,6.50
2016,8,9,2,55,0,1.08,4.90
2016,8,9,3,25,0,1.17,8.70
2016,8,9,3,55,0,1.19,9.10
2016,8,9,4,25,0,1.17,6.10
2016,8,9,4,55,0,1.11,6.30
2016,8,9,5,25,0,1.12,6.50
2016,8,9,5,55,0,1.06,6.90
2016,8,9,6,25,0,1.15,10.00
2016,8,9,6,55,0,1.21,9.50
2016,8,9,7,25,0,1.16,9.10
2016,8,9,7,55,0,1.26,10.00
2016,8,9,8,25,0,1.21,6.10
2016,8,9,8,55,0,1.16,6.50
2016,8,9,9,25,0,1.26,10.00
2016,8,9,9,55,0,1.12,9.50
2016,8,9,10,25,0,1.24,5.90
2016,8,9,10,55,0,1.13,10.00
2016,8,9,11,25,0,1.21,5.70
2016,8,9,11,55,0,1.18,6.10
2016,8,9,12,25,0,1.16,6.30
2016,8,9,12,55,0,1.18,10.00
2016,8,9,13,25,0,1.04,10.00
2016,8,9,13,55,0,1.01,9.10
2016,8,9,14,25,0,1.14,5.70
2016,8,9,14,55,0,1.06,8.70
2016,8,9,15,25,0,0.98,5.90
2016,8,9,15,55,0,1.12,9.50
2016,8,9,16,25,0,1.11,9.50
2016,8,9,16,55,0,1.07,8.30
2016,8,9,17,25,0,1.05,9.10
2016,8,9,17,55,0,1.13,9.10
2016,8,9,18,25,0,1.15,9.10
2016,8,9,18,55,0,1.21,9.10
2016,8,9,19,25,0,1.14,9.50
2016,8,9,19,55,0,1.21,8.70
2016,8,9,20,25,0,1.10,8.70
2016,8,9,20,55,0,0.98,8.00
2016,8,9,21,25,0,1.00,9.50
2016,8,9,21,55,0,0.94,8.30
2016,8,9,22,25,0,1.04,8.70
2016,8,9,22,55,0,0.96,8.70
2016,8,9,23,25,0,1.03,9.10
2016,8,9,23,55,0,0.99,10.00
2016,8,10,0,25,0,1.01,9.10
2016,8,10,0,55,0,0.92,9.10
2016,8,10,1,25,0,0.94,9.50
2016,8,10,1,55,0,1.02,8.70
2016,8,10,2,25,0,0.91,9.10
2016,8,10,2,55,0,0.96,8.70
2016,8,10,3,25,0,0.87,9.50
2016,8,10,3,55,0,0.88,10.00
2016,8,10,4,25,0,0.97,9.50
2016,8,10,4,55,0,0.92,8.30
2016,8,10,5,25,0,0.95,9.50
2016,8,10,5,55,0,1.03,10.00
2016,8,10,6,25,0,1.07,9.50
2016,8,10,6,55,0,1.12,9.50
2016,8,10,7,25,0,1.04,9.10
2016,8,10,7,55,0,1.03,9.10
2016,8,10,8,25,0,1.02,9.50
2016,8,10,8,55,0,1.17,10.00
2016,8,10,9,25,0,1.14,6.10
2016,8,10,9,55,0,1.27,5.70
2016,8,10,10,25,0,1.30,5.90
2016,8,10,10,55,0,1.26,5.60
2016,8,10,11,25,0,1.50,6.90
2016,8,10,11,55,0,1.55,6.70
2016,8,10,12,25,0,1.56,6.90
2016,8,10,12,55,0,1.31,6.90
2016,8,10,13,25,0,1.36,7.40
2016,8,10,13,55,0,1.39,7.40
2016,8,10,14,25,0,1.20,8.00
2016,8,10,14,55,0,1.07,8.30
2016,8,10,15,25,0,1.32,7.10
2016,8,10,15,55,0,1.22,7.70
2016,8,10,16,25,0,1.16,7.40
2016,8,10,16,55,0,1.18,7.40
2016,8,10,17,25,0,1.27,7.40
2016,8,10,17,55,0,1.43,6.90
2016,8,10,18,25,0,1.19,7.10
2016,8,10,18,55,0,1.10,7.10
2016,8,10,19,25,0,1.07,7.40
2016,8,10,19,55,0,1.13,6.90
2016,8,10,20,25,0,1.38,7.10
2016,8,10,20,55,0,1.18,7.10
2016,8,10,21,25,0,1.09,6.90
2016,8,10,21,55,0,1.07,7.70
2016,8,10,22,25,0,1.37,7.40
2016,8,10,23,25,0,1.51,8.00
2016,8,10,23,55,0,1.41,6.70
2016,8,11,0,25,0,1.45,7.70
2016,8,11,0,55,0,1.49,7.10
2016,8,11,2,25,0,1.51,8.00
2016,8,11,3,25,0,1.37,8.30
2016,8,11,3,55,0,1.60,7.40
2016,8,11,4,25,0,1.81,8.30
2016,8,11,4,55,0,1.76,8.70
2016,8,11,5,25,0,1.46,8.00
2016,8,11,5,55,0,1.37,7.70
2016,8,11,6,25,0,1.52,8.00
2016,8,11,6,55,0,1.68,8.00
2016,8,11,7,25,0,1.50,8.00
2016,8,11,7,55,0,1.55,7.70
2016,8,11,8,25,0,1.52,8.70
2016,8,11,8,55,0,1.39,8.00
2016,8,11,9,25,0,1.35,8.70
2016,8,11,9,55,0,1.35,8.00
2016,8,11,10,25,0,1.28,9.10
2016,8,11,10,55,0,1.39,8.70
2016,8,11,11,25,0,1.39,8.30
2016,8,11,11,55,0,1.29,8.70
2016,8,11,12,25,0,1.53,8.30
2016,8,11,12,55,0,1.32,8.30
2016,8,11,13,25,0,1.52,8.70
2016,8,11,13,55,0,1.46,8.70
2016,8,11,14,25,0,1.38,8.70
2016,8,11,14,55,0,1.47,9.10
2016,8,11,15,25,0,1.55,9.50
2016,8,11,15,55,0,1.47,9.50
2016,8,11,16,25,0,1.88,9.50
2016,8,11,16,55,0,1.59,9.50
2016,8,11,18,25,0,1.80,11.10
2016,8,11,19,25,0,1.88,10.50
2016,8,11,19,55,0,1.88,10.50
2016,8,11,20,25,0,1.74,11.10
2016,8,11,20,55,0,1.58,9.10
2016,8,11,21,25,0,1.81,11.10
2016,8,11,21,55,0,1.70,8.30
2016,8,11,22,25,0,1.97,10.00
2016,8,11,22,55,0,1.98,8.00
2016,8,11,23,25,0,1.73,10.50
2016,8,11,23,55,0,2.09,10.00
2016,8,12,0,25,0,2.06,10.50
2016,8,12,0,55,0,2.38,10.00
2016,8,12,1,25,0,1.59,10.50
2016,8,12,2,25,0,1.84,9.50
2016,8,12,2,55,0,1.84,9.50
2016,8,12,3,25,0,1.79,9.50
2016,8,12,3,55,0,1.74,10.50
2016,8,12,4,25,0,2.21,10.50
2016,8,12,4,55,0,2.05,10.00
2016,8,12,5,25,0,2.37,10.00
2016,8,12,5,55,0,2.07,9.50
2016,8,12,6,25,0,1.94,10.50
2016,8,12,6,55,0,2.07,10.50
2016,8,12,7,25,0,1.89,12.50
2016,8,12,7,55,0,1.92,10.50
2016,8,12,8,25,0,1.98,9.10
2016,8,12,8,55,0,1.91,10.00
2016,8,12,9,25,0,2.21,9.50
2016,8,12,9,55,0,1.93,10.00
2016,8,12,10,25,0,1.79,11.80
2016,8,12,10,55,0,1.89,14.30
2016,8,12,11,25,0,1.85,14.30
2016,8,12,11,55,0,1.98,11.80
2016,8,12,12,25,0,2.07,12.50
2016,8,12,12,55,0,2.01,12.50
2016,8,12,13,25,0,2.20,12.50
2016,8,12,13,55,0,2.32,15.40
2016,8,12,14,55,0,2.08,14.30
2016,8,12,15,25,0,2.07,13.30
2016,8,12,15,55,0,2.11,11.10
2016,8,12,16,25,0,2.36,13.30
2016,8,12,16,55,0,2.15,14.30
2016,8,12,17,25,0,2.33,15.40
2016,8,12,17,55,0,2.04,11.10
2016,8,12,18,25,0,2.15,14.30
2016,8,12,18,55,0,2.28,15.40
2016,8,12,19,25,0,2.18,14.30
2016,8,12,20,25,0,2.08,10.00
2016,8,12,20,55,0,2.27,14.30
2016,8,12,21,25,0,2.58,14.30
2016,8,12,21,55,0,2.28,15.40
2016,8,12,22,25,0,2.32,14.30
2016,8,12,22,55,0,2.34,15.40
2016,8,12,23,55,0,2.23,15.40
2016,8,13,0,25,0,2.14,15.40
2016,8,13,0,55,0,2.14,10.50
2016,8,13,1,25,0,2.53,15.40
2016,8,13,1,55,0,2.11,15.40
2016,8,13,2,25,0,2.43,15.40
2016,8,13,2,55,0,2.26,15.40
2016,8,13,3,25,0,2.25,13.30
2016,8,13,3,55,0,2.27,15.40
2016,8,13,4,25,0,2.14,15.40
2016,8,13,4,55,0,2.36,15.40
2016,8,13,5,25,0,2.35,13.30
2016,8,13,5,55,0,2.29,15.40
2016,8,13,6,25,0,2.28,15.40
2016,8,13,6,55,0,2.34,15.40
2016,8,13,7,25,0,2.26,14.30
2016,8,13,7,55,0,2.07,9.50
2016,8,13,8,25,0,2.06,15.40
2016,8,13,8,55,0,2.01,14.30
2016,8,13,9,25,0,2.15,15.40
2016,8,13,9,55,0,2.14,15.40
2016,8,13,10,25,0,2.17,13.30
2016,8,13,10,55,0,2.15,15.40
2016,8,13,11,25,0,1.85,13.30
2016,8,13,11,55,0,2.07,13.30
2016,8,13,12,25,0,1.95,14.30
2016,8,13,12,55,0,2.00,14.30
2016,8,13,13,25,0,1.76,15.40
2016,8,13,13,55,0,1.86,15.40
2016,8,13,14,25,0,2.00,14.30
2016,8,13,15,55,0,1.75,13.30
2016,8,13,16,25,0,1.68,14.30
2016,8,13,16,55,0,1.75,14.30
2016,8,13,17,25,0,1.66,14.30
2016,8,13,17,55,0,1.79,14.30
2016,8,13,18,25,0,1.93,14.30
2016,8,13,18,55,0,1.62,14.30
2016,8,13,19,25,0,1.78,12.50
2016,8,13,19,55,0,1.88,14.30
2016,8,13,20,25,0,1.78,14.30
2016,8,13,20,55,0,1.74,14.30
2016,8,13,21,25,0,1.56,14.30
2016,8,13,21,55,0,1.72,14.30
2016,8,13,22,25,0,1.60,13.30
2016,8,13,22,55,0,1.71,14.30
2016,8,13,23,25,0,1.58,14.30
2016,8,13,23,55,0,1.52,14.30
2016,8,14,0,25,0,1.59,14.30
2016,8,14,0,55,0,1.59,14.30
2016,8,14,1,25,0,1.46,14.30
2016,8,14,1,55,0,1.68,14.30
2016,8,14,2,25,0,1.55,13.30
2016,8,14,2,55,0,1.54,13.30
2016,8,14,3,25,0,1.61,13.30
2016,8,14,3,55,0,1.47,14.30
2016,8,14,4,25,0,1.47,14.30
2016,8,14,4,55,0,1.49,14.30
2016,8,14,5,25,0,1.45,13.30
2016,8,14,5,55,0,1.57,13.30
2016,8,14,6,25,0,1.30,13.30
2016,8,14,6,55,0,1.47,14.30
2016,8,14,7,25,0,1.41,12.50
2016,8,14,7,55,0,1.28,14.30
2016,8,14,8,25,0,1.33,14.30
2016,8,14,8,55,0,1.26,13.30
2016,8,14,9,25,0,1.28,13.30
2016,8,14,9,55,0,1.28,14.30
2016,8,14,10,25,0,1.24,13.30
2016,8,14,10,55,0,1.29,13.30
2016,8,14,11,25,0,1.28,12.50
2016,8,14,11,55,0,1.28,13.30
2016,8,14,12,25,0,1.33,14.30
2016,8,14,12,55,0,1.21,14.30
2016,8,14,13,25,0,1.35,14.30
2016,8,14,13,55,0,1.25,14.30
2016,8,14,14,25,0,1.20,14.30
2016,8,14,14,55,0,1.44,13.30
2016,8,14,15,25,0,1.18,13.30
2016,8,14,15,55,0,1.30,14.30
2016,8,14,16,25,0,1.30,14.30
2016,8,14,16,55,0,1.22,13.30
2016,8,14,17,25,0,1.17,14.30
2016,8,14,17,55,0,1.27,14.30
2016,8,14,18,25,0,1.32,13.30
2016,8,14,18,55,0,1.23,13.30
2016,8,14,19,25,0,1.20,13.30
2016,8,14,19,55,0,1.16,14.30
2016,8,14,20,25,0,1.13,13.30
2016,8,14,20,55,0,1.23,13.30
2016,8,14,21,25,0,1.14,13.30
2016,8,14,21,55,0,1.07,14.30
2016,8,14,22,25,0,1.11,14.30
2016,8,14,22,55,0,1.13,13.30
2016,8,14,23,25,0,1.24,12.50
2016,8,14,23,55,0,1.20,14.30
2016,8,15,0,25,0,0.99,13.30
2016,8,15,0,55,0,1.24,13.30
2016,8,15,1,25,0,1.02,12.50
2016,8,15,1,55,0,1.06,13.30
2016,8,15,2,25,0,1.11,12.50
2016,8,15,2,55,0,1.07,12.50
2016,8,15,3,25,0,1.04,12.50
2016,8,15,3,55,0,0.98,12.50
2016,8,15,4,25,0,0.97,13.30
2016,8,15,4,55,0,0.93,12.50
2016,8,15,5,25,0,0.92,13.30
2016,8,15,5,55,0,0.90,11.80
2016,8,15,6,25,0,1.06,12.50
2016,8,15,6,55,0,0.90,13.30
2016,8,15,7,25,0,0.95,12.50
2016,8,15,7,55,0,0.87,13.30
2016,8,15,8,25,0,0.87,12.50
2016,8,15,8,55,0,0.76,11.80
2016,8,15,9,25,0,0.89,12.50
2016,8,15,9,55,0,0.82,13.30
2016,8,15,10,25,0,1.02,12.50
2016,8,15,10,55,0,0.87,12.50
2016,8,15,11,25,0,0.79,12.50
2016,8,15,11,55,0,0.76,13.30
2016,8,15,12,25,0,0.83,12.50
2016,8,15,12,55,0,0.83,12.50
2016,8,15,13,25,0,0.77,11.80
2016,8,15,13,55,0,0.84,11.80
2016,8,15,14,25,0,0.80,11.80
2016,8,15,14,55,0,0.87,12.50
2016,8,15,15,25,0,0.77,14.30
2016,8,15,15,55,0,0.72,14.30
2016,8,15,16,25,0,0.83,12.50
2016,8,15,16,55,0,0.76,11.80
2016,8,15,17,25,0,0.73,12.50
2016,8,15,18,25,0,0.76,15.40
2016,8,15,18,55,0,0.79,15.40
2016,8,15,19,25,0,0.88,15.40
2016,8,15,20,25,0,0.94,15.40
2016,8,15,20,55,0,0.93,15.40
2016,8,15,21,25,0,0.87,15.40
2016,8,15,21,55,0,0.88,15.40
2016,8,15,22,25,0,0.92,15.40
2016,8,15,23,25,0,1.06,14.30
2016,8,15,23,55,0,1.10,15.40
2016,8,16,0,25,0,1.37,14.30
2016,8,16,0,55,0,1.18,15.40
2016,8,16,1,25,0,1.43,14.30
2016,8,16,1,55,0,1.05,14.30
2016,8,16,2,25,0,1.00,15.40
2016,8,16,3,25,0,1.13,14.30
2016,8,16,3,55,0,1.11,13.30
2016,8,16,4,55,0,0.97,14.30
2016,8,16,5,25,0,1.01,14.30
2016,8,16,5,55,0,0.95,14.30
2016,8,16,6,25,0,0.91,13.30
2016,8,16,6,55,0,0.90,13.30
2016,8,16,7,25,0,1.13,14.30
2016,8,16,7,55,0,0.99,14.30
2016,8,16,8,25,0,0.99,14.30
2016,8,16,8,55,0,0.94,12.50
2016,8,16,9,25,0,0.84,14.30
2016,8,16,9,55,0,0.87,12.50
2016,8,16,10,25,0,1.01,13.30
2016,8,16,10,55,0,0.82,13.30
2016,8,16,11,25,0,0.94,14.30
2016,8,16,12,25,0,0.88,13.30
2016,8,16,12,55,0,0.86,13.30
2016,8,16,13,25,0,0.89,13.30
2016,8,16,13,55,0,0.96,14.30
2016,8,16,14,25,0,0.93,13.30
2016,8,16,14,55,0,0.90,13.30
2016,8,16,15,25,0,0.97,13.30
2016,8,16,15,55,0,0.88,12.50
2016,8,16,16,25,0,0.85,13.30
2016,8,16,16,55,0,0.81,13.30
2016,8,16,17,25,0,0.84,13.30
2016,8,16,17,55,0,0.84,12.50
2016,8,16,18,25,0,0.75,11.80
2016,8,16,18,55,0,0.99,13.30
2016,8,16,19,25,0,0.89,12.50
2016,8,16,19,55,0,0.95,13.30
2016,8,16,20,25,0,0.83,12.50
2016,8,16,20,55,0,0.82,12.50
2016,8,16,21,25,0,0.85,12.50
2016,8,16,21,55,0,0.86,12.50
2016,8,16,22,25,0,0.82,12.50
2016,8,16,22,55,0,0.81,12.50
2016,8,16,23,25,0,0.86,12.50
2016,8,16,23,55,0,0.79,12.50
2016,8,17,0,25,0,0.88,13.30
2016,8,17,0,55,0,0.75,13.30
2016,8,17,1,25,0,0.92,12.50
2016,8,17,1,55,0,0.75,12.50
2016,8,17,2,25,0,0.77,12.50
2016,8,17,2,55,0,0.83,11.10
2016,8,17,3,25,0,0.84,13.30
2016,8,17,3,55,0,0.89,11.80
2016,8,17,4,25,0,0.83,11.80
2016,8,17,4,55,0,0.84,13.30
2016,8,17,5,25,0,0.81,11.80
2016,8,17,5,55,0,0.87,11.80
2016,8,17,6,25,0,0.87,11.80
2016,8,17,6,55,0,0.81,12.50
2016,8,17,7,25,0,0.69,12.50
2016,8,17,7,55,0,0.77,12.50
2016,8,17,8,25,0,0.72,12.50
2016,8,17,8,55,0,0.79,12.50
2016,8,17,9,25,0,0.74,13.30
2016,8,17,9,55,0,0.81,11.80
2016,8,17,10,25,0,0.83,11.10
2016,8,17,10,55,0,0.67,13.30
2016,8,17,11,25,0,0.79,12.50
2016,8,17,11,55,0,0.82,12.50
2016,8,17,12,25,0,0.72,11.10
2016,8,17,12,55,0,0.79,11.80
2016,8,17,13,25,0,0.70,12.50
2016,8,17,13,55,0,0.80,12.50
2016,8,17,14,25,0,0.83,11.80
2016,8,17,14,55,0,0.82,11.80
2016,8,17,15,25,0,0.75,12.50
2016,8,17,15,55,0,0.90,12.50
2016,8,17,16,25,0,0.81,12.50
2016,8,17,16,55,0,0.74,11.80
2016,8,17,17,25,0,0.73,12.50
2016,8,17,17,55,0,0.66,11.80
2016,8,17,18,25,0,0.81,11.80
2016,8,17,18,55,0,0.71,11.80
2016,8,17,19,25,0,0.69,11.10
2016,8,17,19,55,0,0.74,11.10
2016,8,17,20,25,0,0.64,12.50
2016,8,17,20,55,0,0.68,12.50
2016,8,17,22,25,0,0.69,12.50
2016,8,17,22,55,0,0.64,11.80
2016,8,17,23,25,0,0.62,11.10
2016,8,17,23,55,0,0.62,11.10
2016,8,18,0,25,0,0.62,11.80
2016,8,18,0,55,0,0.56,10.50
2016,8,18,1,25,0,0.78,11.80
2016,8,18,1,55,0,0.75,11.10
2016,8,18,2,25,0,0.57,10.50
2016,8,18,2,55,0,0.74,11.80
2016,8,18,3,25,0,0.68,11.80
2016,8,18,3,55,0,0.75,11.80
2016,8,18,4,25,0,0.66,11.80
2016,8,18,4,55,0,0.69,11.80
2016,8,18,5,25,0,0.69,11.80
2016,8,18,5,55,0,0.76,11.10
2016,8,18,6,25,0,0.77,11.10
2016,8,18,6,55,0,0.69,11.80
2016,8,18,7,25,0,0.81,11.10
2016,8,18,7,55,0,0.92,11.10
2016,8,18,8,25,0,0.88,11.10
2016,8,18,8,55,0,0.84,11.10
2016,8,18,9,25,0,0.81,11.10
2016,8,18,9,55,0,0.86,11.10
2016,8,18,10,25,0,0.84,10.50
2016,8,18,10,55,0,0.78,11.10
2016,8,18,11,25,0,0.79,10.50
2016,8,18,11,55,0,0.92,11.10
2016,8,18,12,25,0,0.88,11.10
2016,8,18,12,55,0,0.90,11.10
2016,8,18,13,25,0,0.77,11.10
2016,8,18,13,55,0,0.79,11.10
2016,8,18,14,25,0,0.73,10.50
2016,8,18,14,55,0,0.73,10.50
2016,8,18,15,25,0,0.74,10.50
2016,8,18,15,55,0,0.69,11.10
2016,8,18,16,25,0,0.69,10.50
2016,8,18,16,55,0,0.68,10.00
2016,8,18,17,25,0,0.69,11.10
2016,8,18,17,55,0,0.72,10.00
2016,8,18,18,25,0,0.82,11.10
2016,8,18,18,55,0,0.65,11.10
2016,8,18,19,55,0,0.76,11.10
2016,8,18,20,55,0,0.68,11.10
2016,8,18,21,25,0,0.67,10.50
2016,8,18,21,55,0,0.73,10.50
2016,8,18,22,25,0,0.74,10.50
2016,8,18,22,55,0,0.69,11.10
2016,8,18,23,25,0,0.68,10.50
2016,8,18,23,55,0,0.70,11.10
2016,8,19,0,25,0,0.69,11.10
2016,8,19,0,55,0,0.61,11.10
2016,8,19,1,25,0,0.71,10.00
2016,8,19,1,55,0,0.68,10.00
2016,8,19,2,25,0,0.70,10.50
2016,8,19,2,55,0,0.69,11.10
2016,8,19,3,25,0,0.59,9.50
2016,8,19,3,55,0,0.62,10.00
2016,8,19,4,25,0,0.64,10.50
2016,8,19,4,55,0,0.66,10.00
2016,8,19,5,25,0,0.64,11.10
2016,8,19,5,55,0,0.65,10.50
2016,8,19,6,25,0,0.65,11.10
2016,8,19,6,55,0,0.75,10.50
2016,8,19,7,25,0,0.82,10.50
2016,8,19,7,55,0,0.88,11.10
2016,8,19,8,25,0,0.95,5.70
2016,8,19,8,55,0,1.00,5.90
2016,8,19,9,25,0,0.98,5.60
2016,8,19,9,55,0,1.07,6.30
2016,8,19,10,25,0,0.91,10.50
2016,8,19,10,55,0,0.90,5.90
2016,8,19,11,25,0,0.95,10.50
2016,8,19,11,55,0,0.92,5.70
2016,8,19,12,25,0,1.00,6.30
2016,8,19,12,55,0,0.91,5.70
2016,8,19,13,25,0,0.94,6.10
2016,8,19,13,55,0,0.97,6.10
2016,8,19,14,55,0,1.00,6.30
2016,8,19,15,25,0,0.99,5.60
2016,8,19,15,55,0,1.03,10.00
2016,8,19,16,25,0,1.01,10.50
2016,8,19,16,55,0,1.08,11.10
2016,8,19,17,25,0,1.23,10.50
2016,8,19,17,55,0,1.29,10.00
2016,8,19,18,25,0,1.28,10.50
2016,8,19,18,55,0,1.36,10.00
2016,8,19,19,25,0,1.32,10.50
2016,8,19,19,55,0,1.42,10.00
2016,8,19,20,25,0,1.46,11.10
2016,8,19,20,55,0,1.39,9.50
2016,8,19,21,55,0,1.47,10.50
2016,8,19,22,25,0,1.43,6.10
2016,8,19,22,55,0,1.29,10.00
2016,8,19,23,25,0,1.35,11.10
2016,8,19,23,55,0,1.26,10.50
2016,8,20,0,25,0,1.28,11.10
2016,8,20,0,55,0,1.33,11.10
2016,8,20,1,25,0,1.24,11.80
2016,8,20,1,55,0,1.24,11.80
2016,8,20,2,25,0,1.23,12.50
2016,8,20,2,55,0,1.11,11.10
2016,8,20,3,55,0,1.15,11.80
2016,8,20,4,25,0,1.27,11.10
2016,8,20,4,55,0,1.40,11.10
2016,8,20,5,25,0,1.34,6.30
2016,8,20,5,55,0,1.28,6.50
2016,8,20,6,25,0,1.15,6.50
2016,8,20,6,55,0,1.37,6.50
2016,8,20,7,25,0,1.31,11.10
2016,8,20,7,55,0,1.15,6.50
2016,8,20,8,25,0,1.16,6.90
2016,8,20,8,55,0,1.19,6.90
2016,8,20,9,25,0,1.10,6.50
2016,8,20,9,55,0,1.17,6.90
2016,8,20,10,25,0,1.05,6.70
2016,8,20,10,55,0,1.10,11.10
2016,8,20,11,25,0,1.02,8.00
2016,8,20,11,55,0,1.19,7.10
2016,8,20,12,25,0,1.07,11.10
2016,8,20,12,55,0,1.02,7.40
2016,8,20,13,25,0,1.00,7.70
2016,8,20,13,55,0,1.10,9.50
2016,8,20,14,25,0,1.10,7.70
2016,8,20,14,55,0,1.12,9.50
2016,8,20,15,25,0,1.02,10.00
2016,8,20,15,55,0,1.02,10.00
2016,8,20,16,25,0,1.04,10.00
2016,8,20,16,55,0,1.03,9.50
2016,8,20,17,25,0,0.97,10.50
2016,8,20,17,55,0,0.93,7.40
2016,8,20,18,25,0,0.86,10.00
2016,8,20,18,55,0,0.89,9.50
2016,8,20,19,25,0,0.98,9.10
2016,8,20,19,55,0,0.87,10.50
2016,8,20,20,25,0,0.98,7.10
2016,8,20,20,55,0,0.95,9.50
2016,8,20,21,25,0,0.88,12.50
2016,8,20,21,55,0,0.90,8.70
2016,8,20,22,25,0,0.92,9.10
2016,8,20,22,55,0,0.93,12.50
2016,8,20,23,25,0,1.03,12.50
2016,8,20,23,55,0,0.94,7.10
2016,8,21,0,25,0,1.02,11.80
2016,8,21,0,55,0,0.93,12.50
2016,8,21,1,25,0,0.91,7.70
2016,8,21,1,55,0,0.90,9.50
2016,8,21,2,25,0,1.01,12.50
2016,8,21,2,55,0,1.05,12.50
2016,8,21,3,25,0,0.98,11.10
2016,8,21,3,55,0,1.05,11.80
2016,8,21,4,25,0,0.97,11.80
2016,8,21,4,55,0,0.93,11.80
2016,8,21,5,25,0,0.92,11.80
2016,8,21,5,55,0,0.85,6.90
2016,8,21,6,25,0,0.89,11.80
2016,8,21,6,55,0,0.93,11.80
2016,8,21,7,25,0,0.91,10.50
2016,8,21,7,55,0,0.87,11.80
2016,8,21,8,25,0,0.94,11.80
2016,8,21,8,55,0,0.94,10.00
2016,8,21,9,25,0,0.94,11.80
2016,8,21,9,55,0,0.92,11.10
2016,8,21,10,25,0,0.91,10.00
2016,8,21,10,55,0,0.87,10.50
2016,8,21,11,25,0,0.89,10.50
2016,8,21,11,55,0,0.80,11.80
2016,8,21,12,25,0,0.88,11.10
2016,8,21,12,55,0,0.87,11.80
2016,8,21,13,25,0,0.88,11.80
2016,8,21,13,55,0,0.85,11.80
2016,8,21,14,25,0,0.83,11.10
2016,8,21,14,55,0,0.86,11.10
2016,8,21,15,25,0,0.83,8.70
2016,8,21,15,55,0,0.89,10.50
2016,8,21,16,25,0,0.89,11.10
2016,8,21,16,55,0,0.89,8.70
